Millis,ID,B0,B1,B2,B3,B4,B5,B6,B7
206588,508,dc,0d,51,0,2,,,
206590,513,0,0,0,0,,,,
206593,504,0,1a,1,,,,,
206594,500,4,,,,,,,
206597,534,0a,9,,,,,,
206603,512,0,0,0,0,,,,
206604,504,0,1a,1,,,,,
206605,500,4,,,,,,,
206607,50c,72,4,1,,,,,
206609,540,26,90,0,b9,a0,0,,
206610,544,9,b0,0a,6,40,4,,
206610,52c,0,,,,,,,
206615,504,0,1a,1,,,,,
206616,500,4,,,,,,,
206616,513,0,0,0,0,,,,
206618,520,0,9,4,5,3,4,5,4
206619,534,e1,8,,,,,,
206625,564,18,,,,,,,
206626,504,0,1a,1,,,,,
206627,528,0,,,,,,,
206628,500,4,,,,,,,
206628,548,10,e0,0,53,f0,0,,
206629,512,0,0,0,0,,,,
206635,54c,0c,d0,0,34,a0,0,,
206637,504,0,1a,1,,,,,
206639,500,4,,,,,,,
206639,524,0,0,0,0,4,0,4,9
206640,508,82,0e,52,0,2,,,
206640,509,f4,4,a0,3,ee,8,,
206641,538,0,0,32,5,94,3,10,3
206641,534,0e,9,,,,,,
206642,513,0,0,0,0,,,,
206648,504,0,1a,1,,,,,
206649,500,4,,,,,,,
206655,512,0,0,0,0,,,,
206657,510,7f,5,0,,,,,
206658,550,1b,1b,18,0,,,,
206658,50c,7a,4,1,,,,,
206659,504,0,1a,1,,,,,
206660,500,4,,,,,,,
206661,540,27,90,0,b0,a0,0,,
206661,534,25,9,,,,,,
206662,544,9,50,0e,7,40,4,,
206668,513,0,0,0,0,,,,
206668,520,0,9,4,5,3,4,5,4
206671,504,0,1a,1,,,,,
206671,500,4,,,,,,,
206674,514,0,2,0,,,,,
206680,548,10,e0,0,4b,d0,0,,
206681,504,0,1a,1,,,,,
206681,512,0,0,0,0,,,,
206682,500,4,,,,,,,
206683,570,18,,,,,,,
206683,534,d9,8,,,,,,
206687,54c,15,d0,0,43,a0,0,,
206690,508,a3,0d,51,0,3,,,
206690,509,0b,5,a8,3,e1,8,,
206690,538,0,0,32,5,94,3,0d,3
206691,568,1a,,,,,,,
206691,524,0,0,0,0,4,0,4,9
206692,504,0,1a,1,,,,,
206693,500,4,,,,,,,
206694,513,0,0,0,0,,,,
206699,56c,19,,,,,,,
206703,504,0,1a,1,,,,,
206705,500,4,,,,,,,
206705,534,d0,8,,,,,,
206707,512,0,0,0,0,,,,
206709,50c,74,4,1,,,,,
206711,52c,0,,,,,,,
206713,540,29,80,0,b3,a0,0,,
206713,544,9,50,0c,6,40,4,,
206714,504,0,1a,1,,,,,
206715,500,4,,,,,,,
206719,55c,1b,,,,,,,
206721,520,0,9,4,5,3,4,5,4
206722,513,0,0,0,0,,,,
206725,504,0,1a,1,,,,,
206725,534,11,9,,,,,,
206726,500,4,,,,,,,
206726,564,18,,,,,,,
206726,554,0,0,0,0,,,,
206729,528,0,,,,,,,
206731,548,0f,e0,0,48,e0,0,,
206733,512,0,0,0,0,,,,
206736,504,0,1a,1,,,,,
206737,500,4,,,,,,,
206739,54c,0c,e0,0,3f,a0,0,,
206741,508,f2,0d,52,0,3,,,
206741,509,f3,4,a7,3,e1,8,,
206741,538,0,0,32,5,94,3,0d,3
206743,524,0,0,0,0,4,0,4,9
206746,513,0,0,0,0,,,,
206747,504,0,1a,1,,,,,
206747,534,f1,8,,,,,,
206749,500,4,,,,,,,
206757,510,7f,5,0,,,,,
206758,504,0,1a,1,,,,,
206759,500,4,,,,,,,
206759,512,0,0,0,0,,,,
206760,50c,68,4,1,,,,,
206764,540,22,80,0,af,a0,0,,
206764,544,9,90,0b,6,50,4,,
206769,504,0,1a,1,,,,,
206769,534,be,8,,,,,,
206771,500,4,,,,,,,
206772,520,0,9,4,5,3,4,5,4
206772,513,0,0,0,0,,,,
206773,560,19,,,,,,,
206775,514,0,4,0,,,,,
206780,504,0,1a,1,,,,,
206781,500,4,,,,,,,
206784,548,10,d0,0,5a,e0,0,,
206785,512,0,0,0,0,,,,
206789,534,ec,8,,,,,,
206792,54c,0c,d0,0,40,90,0,,
206792,504,0,1a,1,,,,,
206792,508,5b,0d,50,0,2,,,
206792,509,19,5,ab,3,6,9,,
206792,500,4,,,,,,,
206792,538,0,0,32,5,94,3,17,3
206793,524,0,0,0,0,4,0,4,9
206798,513,0,0,0,0,,,,
206802,504,0,1a,1,,,,,
206803,500,4,,,,,,,
206811,50c,67,4,1,,,,,
206811,512,0,0,0,0,,,,
206811,534,b7,8,,,,,,
206812,52c,0,,,,,,,
206813,504,0,1a,1,,,,,
206814,500,4,,,,,,,
206816,540,29,80,0,b3,a0,0,,
206816,544,9,a0,9,6,50,4,,
206822,520,0,9,4,5,3,4,5,4
206824,504,0,1a,1,,,,,
206826,513,0,0,0,0,,,,
206826,500,4,,,,,,,
206827,564,18,,,,,,,
206831,528,0,,,,,,,
206833,534,bb,8,,,,,,
206835,504,0,1a,1,,,,,
206836,500,4,,,,,,,
206836,548,0f,d0,0,31,d0,0,,
206837,512,0,0,0,0,,,,
206842,54c,0c,d0,0,43,a0,0,,
206844,508,65,0d,52,0,2,,,
206844,509,9,5,a0,3,6,9,,
206844,538,0,0,32,5,94,3,17,3
206845,524,0,0,0,0,4,0,4,9
206846,504,0,1a,1,,,,,
206847,500,4,,,,,,,
206850,513,0,0,0,0,,,,
206855,534,be,8,,,,,,
206857,504,0,1a,1,,,,,
206858,500,4,,,,,,,
206860,510,7f,5,0,,,,,
206861,550,1b,1b,18,0,,,,
206862,50c,6b,4,1,,,,,
206863,512,0,0,0,0,,,,
206867,540,1e,80,0,b2,a0,0,,
206867,544,9,0,0a,6,40,4,,
206868,504,0,1a,1,,,,,
206868,500,4,,,,,,,
206874,520,0,9,4,5,3,4,5,4
206875,534,d9,8,,,,,,
206877,514,0,2,0,,,,,
206878,513,0,0,0,0,,,,
206879,504,0,1a,1,,,,,
206879,500,4,,,,,,,
206884,570,18,,,,,,,
206888,548,0f,e0,0,59,e0,0,,
206889,512,0,0,0,0,,,,
206890,504,0,1a,1,,,,,
206890,500,4,,,,,,,
206891,568,1a,,,,,,,
206894,54c,14,d0,0,36,a0,0,,
206894,508,45,0d,50,0,3,,,
206894,509,16,5,9e,3,1e,9,,
206894,538,0,0,32,5,94,3,1c,3
206897,524,0,0,0,0,4,0,4,9
206897,534,d6,8,,,,,,
206900,56c,19,,,,,,,
206901,504,0,1a,1,,,,,
206902,513,0,0,0,0,,,,
206902,500,4,,,,,,,
206912,504,0,1a,1,,,,,
206912,500,4,,,,,,,
206913,50c,73,4,1,,,,,
206914,52c,0,,,,,,,
206915,512,0,0,0,0,,,,
206918,540,36,80,0,b3,a0,0,,
206918,544,9,60,0c,6,50,4,,
206919,534,b7,8,,,,,,
206920,55c,1b,,,,,,,
206923,504,0,1a,1,,,,,
206925,500,4,,,,,,,
206925,520,0,9,4,5,3,4,5,4
206927,554,0,0,0,0,,,,
206928,564,18,,,,,,,
206928,513,0,0,0,0,,,,
206931,528,0,,,,,,,
206934,504,0,1a,1,,,,,
206934,500,4,,,,,,,
206939,548,0f,d0,0,44,d0,0,,
206940,534,d6,8,,,,,,
206942,512,0,0,0,0,,,,
206944,54c,0c,d0,0,4a,90,0,,
206945,504,0,1a,1,,,,,
206945,538,0,0,32,5,94,3,1c,3
206945,509,f6,4,a1,3,1e,9,,
206945,500,4,,,,,,,
206945,508,7d,0d,53,0,3,,,
206948,524,0,0,0,0,4,0,4,9
206954,513,0,0,0,0,,,,
206956,504,0,1a,1,,,,,
206958,500,4,,,,,,,
206959,510,80,5,0,,,,,
206961,534,d5,8,,,,,,
206964,50c,73,4,1,,,,,
206967,504,0,1a,1,,,,,
206967,512,0,0,0,0,,,,
206967,500,4,,,,,,,
206968,540,27,80,0,b0,a0,0,,
206968,544,9,50,0b,6,40,4,,
206974,560,19,,,,,,,
206976,520,0,9,4,5,3,4,5,4
206977,514,0,4,0,,,,,
206978,504,0,1a,1,,,,,
206978,500,4,,,,,,,
206980,513,0,0,0,0,,,,
206983,534,d6,8,,,,,,
206989,504,0,1a,1,,,,,
206989,500,4,,,,,,,
206990,548,10,d0,0,45,30,1,,
206993,512,0,0,0,0,,,,
206996,54c,0c,d0,0,45,a0,0,,
206996,508,55,0d,50,0,2,,,
206996,509,3,5,9c,3,37,9,,
206996,538,0,0,32,5,94,3,13,3
207000,504,0,1a,1,,,,,
207000,524,0,0,0,0,4,0,4,9
207000,500,4,,,,,,,
207005,534,ab,8,,,,,,
207007,513,0,0,0,0,,,,
207011,504,0,1a,1,,,,,
207013,500,4,,,,,,,
207014,52c,0,,,,,,,
207015,50c,79,4,1,,,,,
207019,512,0,0,0,0,,,,
207020,540,39,90,0,b5,a0,0,,
207020,544,9,80,10,7,40,4,,
207022,504,0,1a,1,,,,,
207022,500,4,,,,,,,
207025,534,bc,8,,,,,,
207028,520,0,9,4,5,3,4,5,4
207031,564,18,,,,,,,
207033,504,0,1a,1,,,,,
207033,513,0,0,0,0,,,,
207033,500,4,,,,,,,
207033,528,0,,,,,,,
207042,548,10,e0,0,53,e0,0,,
207044,504,0,1a,1,,,,,
207044,500,4,,,,,,,
207045,512,0,0,0,0,,,,
207047,534,b3,8,,,,,,
207049,508,1e,0d,53,0,3,,,
207049,509,5,5,9a,3,37,9,,
207050,538,0,0,32,5,94,3,13,3
207050,54c,0c,d0,0,3a,a0,0,,
207052,524,0,0,0,0,4,0,4,9
207055,504,0,1a,1,,,,,
207055,500,4,,,,,,,
207059,513,0,0,0,0,,,,
207059,550,1b,1b,18,0,,,,
207060,510,81,5,0,,,,,
207066,504,0,1a,1,,,,,
207066,50c,7f,4,1,,,,,
207067,500,4,,,,,,,
207067,534,c8,8,,,,,,
207070,540,27,80,0,b5,a0,0,,
207070,544,9,60,0c,6,40,4,,
207071,512,0,0,0,0,,,,
207077,504,0,1a,1,,,,,
207077,500,4,,,,,,,
207078,514,0,4,0,,,,,
207082,520,0,9,4,5,3,4,5,4
207085,570,18,,,,,,,
207085,513,0,0,0,0,,,,
207088,504,0,1a,1,,,,,
207088,500,4,,,,,,,
207089,534,d2,8,,,,,,
207092,568,1a,,,,,,,
207093,548,10,d0,0,3a,10,1,,
207097,512,0,0,0,0,,,,
207098,508,7d,0d,50,0,2,,,
207101,509,f8,4,95,3,9,9,,
207101,538,0,0,32,5,94,3,2b,3
207101,504,0,1a,1,,,,,
207101,54c,0c,d0,0,43,a0,0,,
207101,500,4,,,,,,,
207101,56c,19,,,,,,,
207102,524,0,0,0,0,4,0,4,9
207110,504,0,1a,1,,,,,
207110,500,4,,,,,,,
207111,513,0,0,0,0,,,,
207114,534,bc,8,,,,,,
207115,52c,0,,,,,,,
207117,50c,77,4,1,,,,,
207121,504,0,1a,1,,,,,
207121,55c,1b,,,,,,,
207122,500,4,,,,,,,
207122,540,29,80,0,b3,a0,0,,
207122,544,9,90,0a,6,50,4,,
207123,512,0,0,0,0,,,,
207128,554,0,0,0,0,,,,
207131,564,18,,,,,,,
207131,520,0,9,4,5,3,4,5,4
207132,504,0,1a,1,,,,,
207132,500,4,,,,,,,
207133,534,14,9,,,,,,
207135,528,0,,,,,,,
207137,513,0,0,0,0,,,,
207143,504,0,1a,1,,,,,
207143,500,4,,,,,,,
207145,548,10,e0,0,54,10,1,,
207149,508,c1,0d,53,0,3,,,
207149,509,12,5,8d,3,9,9,,
207149,512,0,0,0,0,,,,
207150,538,0,0,44,5,94,3,2b,3
207151,54c,0c,e0,0,41,a0,0,,
207154,504,0,1a,1,,,,,
207154,500,4,,,,,,,
207154,524,0,0,0,0,4,0,4,9
207155,534,d6,8,,,,,,
207161,510,80,5,0,,,,,
207163,513,0,0,0,0,,,,
207165,504,0,1a,1,,,,,
207165,500,4,,,,,,,
207168,50c,75,4,1,,,,,
207174,540,25,80,0,ac,a0,0,,
207174,544,9,40,0d,6,40,4,,
207175,560,19,,,,,,,
207175,512,0,0,0,0,,,,
207175,534,de,8,,,,,,
207176,504,0,1a,1,,,,,
207178,500,4,,,,,,,
207179,514,0,4,0,,,,,
207182,520,0,9,4,5,3,4,5,4
207187,504,0,1a,1,,,,,
207187,500,4,,,,,,,
207189,513,0,0,0,0,,,,
207197,548,10,d0,0,32,10,1,,
207197,534,da,8,,,,,,
207198,504,0,1a,1,,,,,
207198,500,4,,,,,,,
207200,508,2f,0e,50,0,2,,,
207200,509,ef,4,81,3,fd,8,,
207200,538,0,0,44,5,94,3,14,3
207201,512,0,0,0,0,,,,
207203,54c,0c,d0,0,3c,a0,0,,
207204,524,0,0,0,0,4,0,4,9
207209,504,0,1a,1,,,,,
207209,500,4,,,,,,,
207215,513,0,0,0,0,,,,
207217,534,e7,8,,,,,,
207220,52c,0,,,,,,,
207220,50c,76,4,1,,,,,
207220,504,0,1a,1,,,,,
207220,500,4,,,,,,,
207224,540,25,80,0,b1,a0,0,,
207225,544,9,e0,0d,6,40,4,,
207227,512,0,0,0,0,,,,
207231,504,0,1a,1,,,,,
207231,564,18,,,,,,,
207232,500,4,,,,,,,
207234,520,0,9,4,5,3,4,5,4
207235,528,0,,,,,,,
207239,534,a7,8,,,,,,
207241,513,0,0,0,0,,,,
207242,504,0,1a,1,,,,,
207242,500,4,,,,,,,
207248,548,10,e0,0,55,e0,0,,
207251,508,b4,0d,52,0,3,,,
207251,509,8,5,80,3,fd,8,,
207251,538,0,0,44,5,94,3,14,3
207254,504,0,1a,1,,,,,
207254,500,4,,,,,,,
207254,512,0,0,0,0,,,,
207255,54c,0d,d0,0,41,a0,0,,
207257,524,0,0,0,0,4,0,4,9
207261,550,1b,1b,18,0,,,,
207261,534,0c,9,,,,,,
207262,510,7f,5,0,,,,,
207264,504,0,1a,1,,,,,
207264,500,4,,,,,,,
207267,513,0,0,0,0,,,,
207270,50c,7d,4,1,,,,,
207275,504,0,1a,1,,,,,
207275,500,4,,,,,,,
207276,540,31,80,0,b3,a0,0,,
207276,544,9,70,0f,6,40,4,,
207279,512,0,0,0,0,,,,
207280,514,0,4,0,,,,,
207283,534,0d,9,,,,,,
207285,520,0,9,4,5,3,4,5,4
207287,504,0,1a,1,,,,,
207287,570,18,,,,,,,
207287,500,4,,,,,,,
207293,513,0,0,0,0,,,,
207293,568,1a,,,,,,,
207297,504,0,1a,1,,,,,
207297,500,4,,,,,,,
207300,548,0f,e0,0,48,d0,0,,
207302,56c,19,,,,,,,
207302,508,d7,0d,50,0,2,,,
207304,509,fb,4,78,3,12,9,,
207305,538,0,0,44,5,94,3,0c,3
207305,534,dc,8,,,,,,
207305,512,0,0,0,0,,,,
207307,54c,0c,d0,0,41,a0,0,,
207308,504,0,1a,1,,,,,
207308,500,4,,,,,,,
207309,524,0,0,0,0,4,0,4,9
207319,504,0,1a,1,,,,,
207319,500,4,,,,,,,
207321,513,0,0,0,0,,,,
207321,52c,0,,,,,,,
207321,50c,68,4,1,,,,,
207322,55c,1b,,,,,,,
207325,534,d4,8,,,,,,
207328,540,34,80,0,b3,a0,0,,
207328,544,9,e0,0f,7,50,4,,
207330,500,4,,,,,,,
207330,504,0,1a,1,,,,,
207331,554,0,0,0,0,,,,
207333,512,0,0,0,0,,,,
207333,564,18,,,,,,,
207336,520,0,9,4,5,3,4,5,4
207337,528,0,,,,,,,
207341,504,0,1a,1,,,,,
207341,500,4,,,,,,,
207345,513,0,0,0,0,,,,
207346,534,e3,8,,,,,,
207351,548,10,e0,0,46,0,1,,
207352,504,0,1a,1,,,,,
207354,500,4,,,,,,,
207354,508,87,0d,52,0,3,,,
207354,509,15,5,78,3,12,9,,
207355,538,0,0,44,5,94,3,0c,3
207357,512,0,0,0,0,,,,
207359,54c,15,d0,0,40,a0,0,,
207361,524,0,0,0,0,4,0,4,9
207363,500,4,,,,,,,
207363,504,0,1a,1,,,,,
207363,510,80,5,0,,,,,
207367,534,d4,8,,,,,,
207371,513,0,0,0,0,,,,
207372,50c,78,4,1,,,,,
207374,500,4,,,,,,,
207374,504,0,1a,1,,,,,
207376,560,19,,,,,,,
207378,540,24,80,0,b0,a0,0,,
207378,544,9,d0,0a,7,40,4,,
207381,514,0,4,0,,,,,
207383,512,0,0,0,0,,,,
207386,500,4,,,,,,,
207386,504,0,1a,1,,,,,
207387,520,0,9,4,5,3,4,5,4
207389,534,0,9,,,,,,
207396,504,0,1a,1,,,,,
207396,500,4,,,,,,,
207397,513,0,0,0,0,,,,
207404,548,10,d0,0,4e,d0,0,,
207404,509,fb,4,71,3,ff,8,,
207404,538,0,0,44,5,94,3,1a,3
207407,508,6,0e,51,0,3,,,
207408,504,0,1a,1,,,,,
207408,500,4,,,,,,,
207409,512,0,0,0,0,,,,
207410,54c,0c,d0,0,32,a0,0,,
207411,534,6,9,,,,,,
207412,524,0,0,0,0,4,0,4,9
207418,500,4,,,,,,,
207419,504,0,1a,1,,,,,
207421,52c,0,,,,,,,
207423,513,0,0,0,0,,,,
207423,50c,6b,4,1,,,,,
207429,500,4,,,,,,,
207430,504,0,1a,1,,,,,
207430,540,29,80,0,b5,a0,0,,
207430,544,9,c0,0a,6,40,4,,
207432,534,a6,8,,,,,,
207434,564,18,,,,,,,
207435,512,0,0,0,0,,,,
207438,528,0,,,,,,,
207441,520,0,9,4,5,3,4,5,4
207441,500,4,,,,,,,
207441,504,0,1a,1,,,,,
207449,513,0,0,0,0,,,,
207451,500,4,,,,,,,
207452,504,0,1a,1,,,,,
207454,534,fc,8,,,,,,
207455,508,55,0e,52,0,2,,,
207455,509,1b,5,73,3,ff,8,,
207455,538,0,0,44,5,94,3,1a,3
207458,548,0f,e0,0,37,d0,0,,
207461,512,0,0,0,0,,,,
207462,54c,0c,d0,0,46,a0,0,,
207462,500,4,,,,,,,
207463,550,1b,1b,18,0,,,,
207463,504,0,1a,1,,,,,
207463,524,0,0,0,0,4,0,4,9
207464,510,80,5,0,,,,,
207472,500,4,,,,,,,
207474,504,0,1a,1,,,,,
207476,50c,61,4,1,,,,,
207476,513,0,0,0,0,,,,
207476,534,19,9,,,,,,
207482,514,0,2,0,,,,,
207482,544,9,70,0f,7,50,4,,
207482,540,27,80,0,b2,a0,0,,
207483,500,4,,,,,,,
207485,504,0,1a,1,,,,,
207487,570,18,,,,,,,
207487,512,0,0,0,0,,,,
207490,520,0,9,4,5,3,4,5,4
207494,568,1a,,,,,,,
207494,500,4,,,,,,,
207496,504,0,1a,1,,,,,
207498,534,13,9,,,,,,
207501,513,0,0,0,0,,,,
207503,56c,19,,,,,,,
207506,500,4,,,,,,,
207506,509,f3,4,70,3,fd,8,,
207506,538,0,0,44,5,94,3,3,3
207509,508,68,0e,51,0,2,,,
207509,504,0,1a,1,,,,,
207509,548,10,d0,0,57,e0,0,,
207513,512,0,0,0,0,,,,
207513,54c,17,d0,0,3f,90,0,,
207515,524,0,0,0,0,4,0,4,9
207517,500,4,,,,,,,
207518,504,0,1a,1,,,,,
207520,534,20,9,,,,,,
207522,52c,0,,,,,,,
207524,55c,1b,,,,,,,
207525,50c,66,4,1,,,,,
207527,513,0,0,0,0,,,,
207527,500,4,,,,,,,
207529,504,0,1a,1,,,,,
207532,540,2a,90,0,b5,a0,0,,
207532,544,9,80,0e,7,40,4,,
207533,554,0,0,0,0,,,,
207535,564,18,,,,,,,
207538,500,4,,,,,,,
207541,512,0,0,0,0,,,,
207541,528,0,,,,,,,
207541,504,0,1a,1,,,,,
207541,520,0,9,4,5,3,4,5,4
207541,534,17,9,,,,,,
207549,500,4,,,,,,,
207551,504,0,1a,1,,,,,
207553,513,0,0,0,0,,,,
207557,508,92,0d,51,0,2,,,
207557,509,27,5,7a,3,fd,8,,
207559,538,0,0,44,5,94,3,3,3
207560,548,10,d0,0,38,f0,0,,
207561,500,4,,,,,,,
207562,504,0,1a,1,,,,,
207562,534,13,9,,,,,,
207564,54c,0c,d0,0,43,90,0,,
207565,510,80,5,0,,,,,
207565,512,0,0,0,0,,,,
207566,524,0,0,0,0,4,0,4,9
207571,500,4,,,,,,,
207574,504,0,1a,1,,,,,
207576,50c,61,4,1,,,,,
207577,560,19,,,,,,,
207579,513,0,0,0,0,,,,
207582,500,4,,,,,,,
207583,514,0,2,0,,,,,
207584,504,0,1a,1,,,,,
207584,540,2b,80,0,b2,a0,0,,
207584,534,1f,9,,,,,,
207585,544,9,30,0e,6,40,4,,
207591,512,0,0,0,0,,,,
207591,520,0,9,4,5,3,4,5,4
207593,500,4,,,,,,,
207595,504,0,1a,1,,,,,
207604,500,4,,,,,,,
207605,513,0,0,0,0,,,,
207606,504,0,1a,1,,,,,
207606,534,ec,8,,,,,,
207608,508,99,0d,51,0,2,,,
207608,509,7,5,7c,3,f4,8,,
207611,538,0,0,44,5,94,3,16,3
207611,548,0f,e0,0,51,d0,0,,
207616,500,4,,,,,,,
207616,54c,0c,d0,0,3c,a0,0,,
207617,504,0,1a,1,,,,,
207617,512,0,0,0,0,,,,
207618,524,0,0,0,0,4,0,4,9
207623,52c,0,,,,,,,
207626,534,7,9,,,,,,
207626,500,4,,,,,,,
207629,50c,69,4,1,,,,,
207629,504,0,1a,1,,,,,
207631,513,0,0,0,0,,,,
207636,564,18,,,,,,,
207636,540,21,90,0,b7,a0,0,,
207636,544,9,90,0c,7,40,4,,
207637,500,4,,,,,,,
207639,504,0,1a,1,,,,,
207641,528,0,,,,,,,
207643,520,0,9,4,5,3,4,5,4
207645,512,0,0,0,0,,,,
207648,500,4,,,,,,,
207648,534,1c,9,,,,,,
207650,504,0,1a,1,,,,,
207657,513,0,0,0,0,,,,
207659,508,b6,0d,51,0,2,,,
207659,500,4,,,,,,,
207659,509,23,5,80,3,f4,8,,
207659,538,0,0,44,5,94,3,16,3
207661,504,0,1a,1,,,,,
207663,548,0f,d0,0,4e,d0,0,,
207664,550,1b,1b,18,0,,,,
207666,510,7f,5,0,,,,,
207668,54c,0d,d0,0,43,a0,0,,
207669,512,0,0,0,0,,,,
207670,534,1c,9,,,,,,
207671,524,0,0,0,0,4,0,4,9
207671,500,4,,,,,,,
207672,504,0,1a,1,,,,,
207678,50c,62,4,1,,,,,
207682,500,4,,,,,,,
207683,504,0,1a,1,,,,,
207683,513,0,0,0,0,,,,
207684,514,0,2,0,,,,,
207687,540,2f,80,0,b4,a0,0,,
207687,544,9,a0,9,6,40,4,,
207688,570,18,,,,,,,
207691,534,f0,8,,,,,,
207692,500,4,,,,,,,
207693,520,0,9,4,5,3,4,5,4
207696,504,0,1a,1,,,,,
207696,512,0,0,0,0,,,,
207696,568,1a,,,,,,,
207703,500,4,,,,,,,
207704,56c,19,,,,,,,
207705,504,0,1a,1,,,,,
207709,513,0,0,0,0,,,,
207710,508,e4,0d,52,0,3,,,
207710,509,f4,4,7a,3,de,8,,
207710,538,0,0,44,5,94,3,0a,3
207713,534,1c,9,,,,,,
207713,548,0f,e0,0,45,e0,0,,
207714,500,4,,,,,,,
207716,504,0,1a,1,,,,,
207719,54c,0c,d0,0,31,a0,0,,
207721,512,0,0,0,0,,,,
207722,524,0,0,0,0,4,0,4,9
207724,55c,1b,,,,,,,
207726,500,4,,,,,,,
207726,52c,0,,,,,,,
207729,504,0,1a,1,,,,,
207729,50c,67,4,1,,,,,
207733,534,ec,8,,,,,,
207734,554,0,0,0,0,,,,
207735,513,0,0,0,0,,,,
207736,500,4,,,,,,,
207737,564,18,,,,,,,
207738,504,0,1a,1,,,,,
207739,540,28,80,0,b2,a0,0,,
207739,544,9,30,0d,7,50,4,,
207743,528,0,,,,,,,
207745,520,0,9,4,5,3,4,5,4
207747,500,4,,,,,,,
207747,512,0,0,0,0,,,,
207749,504,0,1a,1,,,,,
207755,534,ee,8,,,,,,
207758,500,4,,,,,,,
207760,504,0,1a,1,,,,,
207761,508,a9,0d,50,0,2,,,
207761,509,0d,5,7c,3,de,8,,
207764,538,0,0,44,5,94,3,0a,3
207764,513,0,0,0,0,,,,
207765,548,10,d0,0,51,d0,0,,
207767,510,80,5,0,,,,,
207769,500,4,,,,,,,
207771,54c,0c,d0,0,40,a0,0,,
207771,504,0,1a,1,,,,,
207773,512,0,0,0,0,,,,
207774,524,0,0,0,0,4,0,4,9
207776,534,f0,8,,,,,,
207778,560,19,,,,,,,
207780,50c,5e,4,1,,,,,
207781,500,4,,,,,,,
207782,504,0,1a,1,,,,,
207785,514,0,2,0,,,,,
207788,513,0,0,0,0,,,,
207790,540,27,80,0,b0,90,0,,
207790,544,9,90,0b,7,40,4,,
207791,500,4,,,,,,,
207793,504,0,1a,1,,,,,
207797,520,0,9,4,5,3,4,5,4
207798,534,e5,8,,,,,,
207799,512,0,0,0,0,,,,
207802,500,4,,,,,,,
207804,504,0,1a,1,,,,,
207812,508,e3,0d,50,0,3,,,
207812,509,2,5,79,3,ec,8,,
207813,538,0,0,44,5,94,3,5,3
207813,500,4,,,,,,,
207814,513,0,0,0,0,,,,
207816,504,0,1a,1,,,,,
207817,548,10,e0,0,34,e0,0,,
207820,534,e9,8,,,,,,
207823,54c,0c,d0,0,35,90,0,,
207824,500,4,,,,,,,
207825,524,0,0,0,0,4,0,4,9
207825,512,0,0,0,0,,,,
207826,504,0,1a,1,,,,,
207827,52c,0,,,,,,,
207831,50c,5d,4,1,,,,,
207836,500,4,,,,,,,
207837,504,0,1a,1,,,,,
207838,564,18,,,,,,,
207840,513,0,0,0,0,,,,
207841,540,1d,80,0,b3,a0,0,,
207841,534,1f,9,,,,,,
207841,544,9,80,0d,6,40,4,,
207843,528,0,,,,,,,
207846,500,4,,,,,,,
207848,520,0,9,4,5,3,4,5,4
207850,504,0,1a,1,,,,,
207851,512,0,0,0,0,,,,
207857,500,4,,,,,,,
207859,504,0,1a,1,,,,,
207862,534,ec,8,,,,,,
207863,508,23,0d,52,0,2,,,
207863,509,9,5,78,3,ec,8,,
207863,538,0,0,44,5,94,3,5,3
207865,550,1c,1b,18,0,,,,
207866,513,0,0,0,0,,,,
207868,548,10,d0,0,5b,f0,0,,
207869,510,80,5,0,,,,,
207869,500,4,,,,,,,
207870,504,0,1a,1,,,,,
207875,54c,0c,d0,0,3e,90,0,,
207877,524,0,0,0,0,4,0,4,9
207877,512,0,0,0,0,,,,
207879,500,4,,,,,,,
207881,504,0,1a,1,,,,,
207882,50c,64,4,1,,,,,
207884,534,e3,8,,,,,,
207886,514,0,2,0,,,,,
207889,570,18,,,,,,,
207891,500,4,,,,,,,
207892,504,0,1a,1,,,,,
207892,513,0,0,0,0,,,,
207893,540,21,80,0,b4,a0,0,,
207893,544,9,0,0e,7,50,4,,
207896,568,1a,,,,,,,
207899,520,0,9,4,5,3,4,5,4
207902,500,4,,,,,,,
207903,504,0,1a,1,,,,,
207903,512,0,0,0,0,,,,
207905,56c,19,,,,,,,
207906,534,f3,8,,,,,,
207912,500,4,,,,,,,
207914,504,0,1a,1,,,,,
207914,508,4,0e,50,0,2,,,
207914,509,9,5,79,3,7,9,,
207914,538,0,0,44,5,94,3,0d,3
207918,513,0,0,0,0,,,,
207919,548,10,e0,0,38,e0,0,,
207923,500,4,,,,,,,
207925,504,0,1a,1,,,,,
207925,55c,1b,,,,,,,
207926,534,1a,9,,,,,,
207927,54c,0c,d0,0,3e,a0,0,,
207929,52c,0,,,,,,,
207929,524,0,0,0,0,4,0,4,9
207929,512,0,0,0,0,,,,
207933,50c,78,4,1,,,,,
207934,500,4,,,,,,,
207936,504,0,1a,1,,,,,
207936,554,0,0,0,0,,,,
207939,564,18,,,,,,,
207944,513,0,0,0,0,,,,
207944,540,22,80,0,b8,a0,0,,
207944,528,0,,,,,,,
207944,544,9,b0,0c,6,40,4,,
207945,500,4,,,,,,,
207948,504,0,1a,1,,,,,
207948,534,23,9,,,,,,
207951,520,0,9,4,5,3,4,5,4
207955,512,0,0,0,0,,,,
207956,500,4,,,,,,,
207958,504,0,1a,1,,,,,
207965,508,3b,0d,53,0,3,,,
